Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds),day
1277,"300 Hayes Street, Civic Center, San Francisco",315,"900 Veterans Boulevard, Redwood City","3/24/2020 - 3/24/2020, Every day, Daily Average",1492,1447,1537,24
1277,"300 Hayes Street, Civic Center, San Francisco",321,"Nimitz Freeway, Downtown Oakland, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",955,741,1229,24
1277,"300 Hayes Street, Civic Center, San Francisco",322,"300 Warwick Avenue, Adams Point, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",844,728,977,24
1277,"300 Hayes Street, Civic Center, San Francisco",338,"100 Hinman Road, Redwood City","3/24/2020 - 3/24/2020, Every day, Daily Average",1523,1484,1562,24
1277,"300 Hayes Street, Civic Center, San Francisco",433,"600 Vanessa Drive, Central San Mateo, San Mateo","3/24/2020 - 3/24/2020, Every day, Daily Average",1315,1107,1561,24
1277,"300 Hayes Street, Civic Center, San Francisco",434,"1300 Franklin Street, Western Addition, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",153,106,220,24
1277,"300 Hayes Street, Civic Center, San Francisco",443,"New Corona Heights Trail, The Castro, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",385,296,500,24
1277,"300 Hayes Street, Civic Center, San Francisco",445,"900 Divisadero Street, Western Addition, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",264,168,414,24
1277,"300 Hayes Street, Civic Center, San Francisco",452,"1200 Green Street, Russian Hill, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",317,214,467,24
1277,"300 Hayes Street, Civic Center, San Francisco",457,"3100 West Street, Hoover - Foster, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",794,650,969,24
1277,"300 Hayes Street, Civic Center, San Francisco",458,"900 Webster Street, Downtown Oakland, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",925,701,1220,24
1277,"300 Hayes Street, Civic Center, San Francisco",528,"600 Lexington Way, Oak Grove Manor, Burlingame","3/24/2020 - 3/24/2020, Every day, Daily Average",1156,920,1451,24
1277,"300 Hayes Street, Civic Center, San Francisco",532,"200 Beach Street, North Beach, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",547,478,625,24
1277,"300 Hayes Street, Civic Center, San Francisco",533,"1400 Grant Avenue, North Beach, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",499,384,647,24
1277,"300 Hayes Street, Civic Center, San Francisco",534,"200 Walnut Street, Presidio Heights, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",469,386,569,24
1277,"300 Hayes Street, Civic Center, San Francisco",535,"0 Rossi Avenue, Richmond District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",380,306,471,24
1277,"300 Hayes Street, Civic Center, San Francisco",536,"800 Franklin Street, Fillmore District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",77,50,118,24
1277,"300 Hayes Street, Civic Center, San Francisco",537,"500 Webster Street, Western Addition, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",66,36,118,24
1277,"300 Hayes Street, Civic Center, San Francisco",541,"200 San Fernando Way, St. Francis, Daly City","3/24/2020 - 3/24/2020, Every day, Daily Average",721,629,826,24
1277,"300 Hayes Street, Civic Center, San Francisco",591,"2500 10th Avenue, Bella Vista, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",942,813,1090,24
1277,"300 Hayes Street, Civic Center, San Francisco",608,"700 11th Street, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",890,687,1151,24
1277,"300 Hayes Street, Civic Center, San Francisco",629,"100 Guerrero Street, Mission Dolores, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",127,72,223,24
1277,"300 Hayes Street, Civic Center, San Francisco",641,"1400 Jackson Street, Nob Hill, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",312,210,461,24
1277,"300 Hayes Street, Civic Center, San Francisco",642,"600 Grant Avenue, Chinatown, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",432,373,498,24
1277,"300 Hayes Street, Civic Center, San Francisco",643,"200 Myrtle Street, Tenderloin, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",203,126,326,24
1277,"300 Hayes Street, Civic Center, San Francisco",644,"200 Jones Street, Tenderloin, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",296,236,369,24
1277,"300 Hayes Street, Civic Center, San Francisco",645,"1400 Chestnut Street, Marina District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",306,244,383,24
1277,"300 Hayes Street, Civic Center, San Francisco",646,"500 Clayton Street, Haight-Ashbury, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",280,216,361,24
1277,"300 Hayes Street, Civic Center, San Francisco",647,"800 Ashbury Street, Ashbury Heights, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",341,274,423,24
1277,"300 Hayes Street, Civic Center, San Francisco",648,"3800 19th Street, Dolores Heights, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",435,351,538,24
1277,"300 Hayes Street, Civic Center, San Francisco",649,"1000 Diamond Street, Noe Valley, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",594,525,671,24
1277,"300 Hayes Street, Civic Center, San Francisco",650,"700 Rhode Island Street, Potrero Hill, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",265,175,401,24
1277,"300 Hayes Street, Civic Center, San Francisco",651,"2900 22nd Street, Mission District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",376,310,456,24
1277,"300 Hayes Street, Civic Center, San Francisco",652,"300 Hale Street, Excelsior, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",379,276,519,24
1277,"300 Hayes Street, Civic Center, San Francisco",659,"200 Staples Avenue, Outer Mission, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",498,413,599,24
1277,"300 Hayes Street, Civic Center, San Francisco",660,"1900 Lawton Street, Sunset District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",605,530,689,24
1277,"300 Hayes Street, Civic Center, San Francisco",663,"200 21st Avenue, Central Richmond, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",685,628,746,24
1277,"300 Hayes Street, Civic Center, San Francisco",664,"700 32nd Avenue, Richmond District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",681,605,766,24
1277,"300 Hayes Street, Civic Center, San Francisco",676,"300 Citrus Avenue, Daly City","3/24/2020 - 3/24/2020, Every day, Daily Average",657,576,748,24
1277,"300 Hayes Street, Civic Center, San Francisco",677,"0 Ridgefield Avenue, St. Francis, Daly City","3/24/2020 - 3/24/2020, Every day, Daily Average",815,688,965,24
1277,"300 Hayes Street, Civic Center, San Francisco",682,"1300 South Norfolk Street, Shoreview, San Mateo","3/24/2020 - 3/24/2020, Every day, Daily Average",1265,1089,1468,24
1277,"300 Hayes Street, Civic Center, San Francisco",808,"3000 Adeline Street, Clawson, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",768,626,941,24
1277,"300 Hayes Street, Civic Center, San Francisco",809,"200 Santa Rosa Avenue, Grand Lake, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",806,738,879,24
1277,"300 Hayes Street, Civic Center, San Francisco",810,"2700 Pleasant Street, School, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",979,905,1058,24
1277,"300 Hayes Street, Civic Center, San Francisco",817,"400 Oxford Way, Belmont","3/24/2020 - 3/24/2020, Every day, Daily Average",1443,1260,1652,24
1277,"300 Hayes Street, Civic Center, San Francisco",818,"700 Bay Road, Staumbaugh Heller, Redwood City","3/24/2020 - 3/24/2020, Every day, Daily Average",1565,1523,1607,24
1277,"300 Hayes Street, Civic Center, San Francisco",858,"600 Geneva Avenue, Outer Mission, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",567,464,692,24
1277,"300 Hayes Street, Civic Center, San Francisco",860,"2300 Cabrillo Street, Richmond District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",582,515,656,24
1277,"300 Hayes Street, Civic Center, San Francisco",866,"0 Bernard Street, Nob Hill, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",470,277,796,24
1277,"300 Hayes Street, Civic Center, San Francisco",867,"2200 Post Street, Western Addition, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",312,188,515,24
1277,"300 Hayes Street, Civic Center, San Francisco",886,"4400 Telegraph Avenue, Temescal, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",904,675,1210,24
1277,"300 Hayes Street, Civic Center, San Francisco",905,"1000 Pine Street, Lower Nob Hill, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",372,231,598,24
1277,"300 Hayes Street, Civic Center, San Francisco",906,"2700 Octavia Street, Cow Hollow, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",252,197,320,24
1277,"300 Hayes Street, Civic Center, San Francisco",907,"2500 Turk Street, Richmond District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",351,243,506,24
1277,"300 Hayes Street, Civic Center, San Francisco",908,"1200 18th Street, Potrero Hill, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",357,272,467,24
1277,"300 Hayes Street, Civic Center, San Francisco",909,"1400 40th Avenue, Sunset District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",757,623,918,24
1277,"300 Hayes Street, Civic Center, San Francisco",910,"700 La Playa Street, Richmond District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",725,668,785,24
1277,"300 Hayes Street, Civic Center, San Francisco",963,"600 Sutter Street, Lower Nob Hill, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",287,229,359,24
1277,"300 Hayes Street, Civic Center, San Francisco",964,"2900 Broderick Street, Cow Hollow, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",423,354,504,24
1277,"300 Hayes Street, Civic Center, San Francisco",967,"1400 32nd Avenue, Sunset District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",669,565,791,24
1277,"300 Hayes Street, Civic Center, San Francisco",968,"3200 Anza Street, Richmond District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",595,522,677,24
1277,"300 Hayes Street, Civic Center, San Francisco",1046,"300 Grand Avenue, Adams Point, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",869,752,1003,24
1277,"300 Hayes Street, Civic Center, San Francisco",1053,"500 Haddon Road, Cleveland Heights, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",907,784,1048,24
1277,"300 Hayes Street, Civic Center, San Francisco",1060,"3600 East 8th Street, South Kennedy Tract, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",1071,886,1294,24
1277,"300 Hayes Street, Civic Center, San Francisco",1063,"800 54th Avenue, Coliseum Industrial, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",1171,912,1502,24
1277,"300 Hayes Street, Civic Center, San Francisco",1066,"7200 Doolittle Drive, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",1273,1022,1585,24
1277,"300 Hayes Street, Civic Center, San Francisco",1068,"1600 Poplar Street, West Oakland, Oakland","3/24/2020 - 3/24/2020, Every day, Daily Average",857,658,1114,24
1277,"300 Hayes Street, Civic Center, San Francisco",1080,"Pier 2, Emeryville","3/24/2020 - 3/24/2020, Every day, Daily Average",693,607,790,24
1277,"300 Hayes Street, Civic Center, San Francisco",1245,"500 Geary Street, Tenderloin, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",254,206,312,24
1277,"300 Hayes Street, Civic Center, San Francisco",1246,"300 McAllister Street, Civic Center, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",114,58,220,24
1277,"300 Hayes Street, Civic Center, San Francisco",1247,"100 Magnolia Street, Marina District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",307,231,407,24
1277,"300 Hayes Street, Civic Center, San Francisco",1257,"2400 Octavia Street, Pacific Heights, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",184,136,248,24
1277,"300 Hayes Street, Civic Center, San Francisco",1258,"2600 Broadway, Pacific Heights, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",313,265,368,24
1277,"300 Hayes Street, Civic Center, San Francisco",1259,"2100 Divisadero Street, Pacific Heights, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",389,306,493,24
1277,"300 Hayes Street, Civic Center, San Francisco",1260,"1800 Scott Street, Western Addition, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",326,253,419,24
1277,"300 Hayes Street, Civic Center, San Francisco",1261,"700 Presidio Avenue, Western Addition, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",415,294,585,24
1277,"300 Hayes Street, Civic Center, San Francisco",1265,"0 Stoneybrook Avenue, Excelsior, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",423,353,505,24
1277,"300 Hayes Street, Civic Center, San Francisco",1271,"200 Bacon Street, Excelsior, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",415,295,582,24
1277,"300 Hayes Street, Civic Center, San Francisco",1273,"200 Naglee Avenue, Outer Mission, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",564,484,656,24
1277,"300 Hayes Street, Civic Center, San Francisco",1276,"1100 Golden Gate Avenue, Western Addition, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",163,81,326,24
1277,"300 Hayes Street, Civic Center, San Francisco",1278,"100 Noe Street, The Castro, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",271,201,364,24
1277,"300 Hayes Street, Civic Center, San Francisco",1279,"1100 Folsom Street, South of Market, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",269,155,466,24
1277,"300 Hayes Street, Civic Center, San Francisco",1280,"300 Church Street, Mission District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",270,215,338,24
1277,"300 Hayes Street, Civic Center, San Francisco",1281,"700 Guerrero Street, Mission Dolores, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",352,268,460,24
1277,"300 Hayes Street, Civic Center, San Francisco",1282,"1600 Church Street, Noe Valley, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",575,481,686,24
1277,"300 Hayes Street, Civic Center, San Francisco",1291,"1500 Balboa Street, Richmond District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",533,449,631,24
1277,"300 Hayes Street, Civic Center, San Francisco",1292,"1300 Wright Loop, Presidio, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",603,550,660,24
1277,"300 Hayes Street, Civic Center, San Francisco",1293,"400 Moraga Street, Sunset District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",587,484,710,24
1277,"300 Hayes Street, Civic Center, San Francisco",1294,"600 Panorama Drive, Midtown Terrace, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",566,505,634,24
1277,"300 Hayes Street, Civic Center, San Francisco",1296,"1300 22nd Avenue, Sunset District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",555,464,663,24
1277,"300 Hayes Street, Civic Center, San Francisco",1298,"200 3rd Avenue, Richmond District, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",535,443,645,24
1277,"300 Hayes Street, Civic Center, San Francisco",1299,"8700 Mission Rock Street, South of Market, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",395,285,547,24
1277,"300 Hayes Street, Civic Center, San Francisco",1300,"200 John F Kennedy Drive, Golden Gate Park, San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",295,214,404,24
1277,"300 Hayes Street, Civic Center, San Francisco",1437,"200 Knowles Avenue, Daly City","3/24/2020 - 3/24/2020, Every day, Daily Average",616,534,710,24
1277,"300 Hayes Street, Civic Center, San Francisco",1438,"300 87th Street, St. Francis, Daly City","3/24/2020 - 3/24/2020, Every day, Daily Average",674,574,790,24
1277,"300 Hayes Street, Civic Center, San Francisco",1443,"100 Serramonte Boulevard, Serramonte, Daly City","3/24/2020 - 3/24/2020, Every day, Daily Average",736,638,848,24
1277,"300 Hayes Street, Civic Center, San Francisco",1449,"500 Forbes Boulevard, The East Side, South San Francisco","3/24/2020 - 3/24/2020, Every day, Daily Average",713,512,992,24
1277,"300 Hayes Street, Civic Center, San Francisco",1455,"1800 Helene Court, East San Mateo, San Mateo","3/24/2020 - 3/24/2020, Every day, Daily Average",1258,1083,1460,24
1277,"300 Hayes Street, Civic Center, San Francisco",1461,"200 North Fremont Street, Central San Mateo, San Mateo","3/24/2020 - 3/24/2020, Every day, Daily Average",1276,1091,1491,24
1277,"300 Hayes Street, Civic Center, San Francisco",1504,"5800 Christie Avenue, Emeryville","3/24/2020 - 3/24/2020, Every day, Daily Average",765,662,883,24
